Protein_id,Gene_id,PxAbundance,GC,TAA,TGA,TAG,Residual,Switch,Recombination
ENSP00000419485,ENSG00000174500,1.05,0.4615996284999476,0,0,1,-53.86283190447628,TAA>TAG,0.000117
ENSP00000247970,ENSG00000127445,129,0.6057572627687209,0,1,0,80.84237061240393,TGA_stay,0.0
ENSP00000364217,ENSG00000204305,9.62,0.5990602015363277,0,1,0,-38.85145255153907,TGA_stay,3e-06
ENSP00000312134,ENSG00000186652,29.0,0.5502063532353744,0,1,0,-21.76073567328193,TGA_stay,0.1168995
ENSP00000295589,ENSG00000163394,0.002,0.5423465423465423,0,1,0,-51.1270450907315,TGA_stay,0.0
ENSP00000234198,ENSG00000115844,1.19,0.6516619726164914,1,0,0,-44.816542398181696,TAA_stay,0.3831275
ENSP00000469019,ENSG00000232237,0.325,0.7085346215780999,0,1,0,-43.016499624999035,TGA_stay,1.804849
ENSP00000314946,ENSG00000177519,0.416,0.6424242424242425,0,1,0,-46.023420882637076,TGA_stay,0.7604345
ENSP00000216037,ENSG00000100219,1.48,0.5597577004269503,1,0,0,-48.83316114893982,TAA_stay,0.0362115
ENSP00000304502,ENSG00000170577,0.093,0.656392694063927,0,0,1,-45.69186158612844,TAG_stay,2.0013835
ENSP00000223364,ENSG00000106631,2.64,0.5767996215955024,0,1,0,-46.874579586789324,TGA_stay,1.074445
ENSP00000357075,ENSG00000158710,2840,0.5648491838564059,0,1,0,2789.9254249089668,TGA_stay,1.7078745000000002
ENSP00000302855,ENSG00000169548,0.001,0.4419889502762431,0,1,0,-55.83078499056471,TAA>TGA,16.75407
ENSP00000349732,ENSG00000088543,0.377,0.5972810997350875,0,1,0,-48.177820962976206,TGA_stay,0.0
ENSP00000273359,ENSG00000144827,67.5,0.5552876364347975,1,0,0,16.977372403559336,TAA>TAG,3.0900495
ENSP00000296776,ENSG00000164325,0,0.5409836065573771,0,0,1,-51.192912032777386,TAG_stay,0.8333485
ENSP00000308452,ENSG00000128422,155,0.6023170756467946,0,1,0,106.68116402197634,TAG>TGA,0.16971150000000002
ENSP00000227665,ENSG00000110243,1.3,0.6397871900113821,0,1,0,-45.262992715560515,TGA_stay,12.657275499999999
ENSP00000365145,ENSG00000179772,0.392,0.6435045317220544,1,0,0,-45.99679870767871,TGA>TAA,2.8329045
ENSP00000310803,ENSG00000173349,1.59,0.7746913580246914,0,1,0,-38.651406072413586,TGA_stay,0.7179055000000001
ENSP00000322579,ENSG00000040633,1.39,0.5575716222811805,0,1,0,-49.02560040349132,TGA_stay,4.4252275
ENSP00000322579,ENSG00000040633,1.39,0.5575716222811805,0,1,0,-49.02560040349132,TAA>TAG,4.4252275
ENSP00000369050,ENSG00000140465,0.073,0.5488675697610946,0,0,1,-50.750470841910946,TAG_stay,0.0
ENSP00000355645,ENSG00000143632,664,0.6158315177923022,0,0,1,616.3144485098818,TAG_stay,0.0
ENSP00000382675,ENSG00000168913,0,0.6363636363636364,0,1,0,-46.72341986418317,TGA_stay,1.173961
ENSP00000382675,ENSG00000168913,0,0.6363636363636364,0,1,0,-46.72341986418317,TAG>TAA,1.173961
ENSP00000430242,ENSG00000189001,4.8,0.5880979628719928,1,0,0,-44.185141213201554,TAA_stay,0.8273985
ENSP00000322991,ENSG00000105552,114,0.6137474774435754,0,1,0,66.21679072935282,TGA_stay,0.711508
ENSP00000339374,ENSG00000133317,0.276,0.5792933446516395,0,1,0,-49.12172414343616,TGA_stay,0.0
ENSP00000362870,ENSG00000162510,0.342,0.5975855130784709,1,0,0,-48.19855620486037,TAA_stay,2.711325
ENSP00000334122,ENSG00000186895,0.799,0.6708333333333333,0,0,1,-44.30917565663977,TAG_stay,0.0
ENSP00000280605,ENSG00000151005,0.265,0.49122807017543857,1,0,0,-53.25944810647114,TGA>TAA,3.789114
ENSP00000241256,ENSG00000121853,0,0.6146982367127063,0,1,0,-47.73865685106594,TGA_stay,11.6915605
ENSP00000363387,ENSG00000175087,0.417,0.43874192461957684,0,1,0,-55.566940067190004,TGA_stay,1.3289555000000002
ENSP00000084798,ENSG00000063180,0.038,0.6069739952718676,0,0,1,-48.062613506964304,TGA_stay,8.761835
ENSP00000348838,ENSG00000175063,15.9,0.570193475097185,0,1,0,-33.924142501571275,TGA_stay,20.0124345
ENSP00000237527,ENSG00000118702,0.002,0.5869105598973081,0,1,0,-49.03878271705826,TGA_stay,0.0
ENSP00000369251,ENSG00000180660,0.081,0.5546296296296296,0,0,1,-50.47246168475614,TAG_stay,3.942242
ENSP00000355140,ENSG00000120094,0.563,0.6193308321253637,1,0,0,-46.95857420851283,TGA_stay,0.2441915
ENSP00000306490,ENSG00000168539,0.626,0.5990303924787829,0,1,0,-47.846849398966356,TGA_stay,4.7047545
ENSP00000436004,ENSG00000254834,0,0.4451476793248945,0,0,1,-55.68376747815319,TAA>TGA,0.0
ENSP00000359392,ENSG00000203908,0.345,0.6009174311926605,0,1,0,-48.03942308194127,TGA_stay,0.652069
ENSP00000064571,ENSG00000054803,0.628,0.5412541254125413,0,0,1,-50.552235564683706,TAG_stay,1.4340145
ENSP00000064571,ENSG00000054803,0.628,0.5412541254125413,0,0,1,-50.552235564683706,TGA_stay,1.4340145
ENSP00000231121,ENSG00000113196,0.172,0.6527777777777778,0,1,0,-45.78225595582917,TGA_stay,0.4199855
ENSP00000367013,ENSG00000215788,0.634,0.6521673515494852,0,1,0,-45.34886042630795,TGA_stay,3.2482755
ENSP00000295704,ENSG00000163481,2.72,0.5437312004375171,0,0,1,-48.34416024527315,TAG_stay,0.0
ENSP00000368503,ENSG00000205208,0.513,0.5944976076555024,1,0,0,-48.172254934073926,TGA>TAA,5.329203
ENSP00000203629,ENSG00000089692,0.042,0.6583739717514719,0,0,1,-45.65001924663369,TGA_stay,2.1037535
ENSP00000427463,ENSG00000129128,97.6,0.429097605893186,1,0,0,41.16412877796985,TAA_stay,0.0
ENSP00000347872,ENSG00000108828,126,0.5872639138629183,0,0,1,76.9757753903909,TAG_stay,0.1017855
ENSP00000007699,ENSG00000006047,29.7,0.6745537567455375,0,1,0,-15.233837240742051,TGA_stay,0.744084
ENSP00000267103,ENSG00000139637,39.6,0.5957984998931904,0,0,1,-9.02429534242416,TAG_stay,0.0030595
ENSP00000332591,ENSG00000185149,0.228,0.49825479930191974,1,0,0,-52.96717676041019,TAA_stay,3.4252425
ENSP00000466214,ENSG00000105185,96.7,0.4983613683816936,1,0,0,43.50981704875963,TGA_stay,0.00025049999999999996
ENSP00000366299,ENSG00000013306,0.3,0.6150180272221105,0,1,0,-47.42367152153442,TAA>TGA,0.0
ENSP00000329002,ENSG00000143575,15.5,0.535536935633603,0,0,1,-35.94814211698019,TAG_stay,0.102746
ENSP00000418379,ENSG00000122728,0.148,0.46378398102536034,0,1,0,-54.66247351220472,TGA>TAA,0.0
ENSP00000365131,ENSG00000204463,107,0.5813443590739233,0,0,1,57.69838604772956,TAG_stay,0.0
ENSP00000307298,ENSG00000169018,0.243,0.45408394441032246,1,0,0,-55.02201559794376,TAA_stay,0.8366239999999999
ENSP00000307260,ENSG00000106638,20.9,0.6150657458923254,0,1,0,-26.82143543266703,TGA_stay,1.6544605
ENSP00000357706,ENSG00000196420,0.098,0.5053763440860215,0,1,0,-52.76346236856642,TGA_stay,2.5142195000000003
ENSP00000037869,ENSG00000035141,75.2,0.608878415079295,1,0,0,27.188627285183728,TAA_stay,0.0
ENSP00000294189,ENSG00000162244,486,0.5377754479644142,0,0,1,434.65675419467107,TAG_stay,0.31551
ENSP00000454913,ENSG00000260286,0,0.4199134199134199,0,0,1,-56.86624063368642,TAG_stay,6.1e-05
ENSP00000358963,ENSG00000135312,0.432,0.5652173913043478,0,1,0,-49.625320951898146,TGA_stay,2.7627395000000003
ENSP00000312099,ENSG00000213139,98.2,0.49534450651769085,1,0,0,44.868447408780696,TAA_stay,0.15057500000000001
ENSP00000382777,ENSG00000182816,4.34,0.5776515151515151,0,1,0,-45.13465999791093,TAA>TGA,1.3630845
ENSP00000269299,ENSG00000141505,0.598,0.60679305081166,1,0,0,-47.51109253396284,TAA_stay,6.0102585
ENSP00000231656,ENSG00000113722,0.247,0.6623494219419517,0,0,1,-45.25873031876192,TAG_stay,0.0
ENSP00000295228,ENSG00000163083,0.25,0.6650326797385621,0,1,0,-45.12999330932053,TGA_stay,0.10179300000000001
ENSP00000367972,ENSG00000172201,2.04,0.7304526748971193,0,1,0,-40.274423329686755,TGA_stay,0.4109715
ENSP00000367972,ENSG00000172201,2.04,0.7304526748971193,0,1,0,-40.274423329686755,TGA_stay,0.4109715
ENSP00000319323,ENSG00000067221,0.262,0.6182089807421747,0,0,1,-47.312143975807665,TAG_stay,0.0
ENSP00000350976,ENSG00000198471,0.036,0.6150442477876106,0,0,1,-47.68644283024132,TAG_stay,6.3435685
ENSP00000367965,ENSG00000198944,0.567,0.7212121212121212,0,1,0,-42.18043412253789,TGA_stay,0.0064955
ENSP00000290551,ENSG00000159388,0.216,0.639412997903564,0,0,1,-46.3645272948518,TAG_stay,3.047481
ENSP00000201979,ENSG00000088320,0.339,0.6287625418060201,0,1,0,-46.74060587782793,TGA_stay,0.23690650000000002
ENSP00000201979,ENSG00000088320,0.339,0.6287625418060201,0,1,0,-46.74060587782793,TGA_stay,0.23690650000000002
ENSP00000362888,ENSG00000181915,4.91,0.6900369003690037,0,1,0,-39.29829973240966,TGA_stay,1.277515
ENSP00000341178,ENSG00000188277,0.459,0.6287878787878788,1,0,0,-46.619418591115775,TGA>TAA,1.2298695
ENSP00000294189,ENSG00000162244,486,0.5377754479644142,0,0,1,434.65675419467107,TAG_stay,0.31551
ENSP00000378920,ENSG00000225697,0.599,0.5972798152107003,0,1,0,-47.95588115557313,TGA_stay,0.0
ENSP00000333800,ENSG00000183695,0.011,0.5438066465256798,0,0,1,-51.04962485426017,TAG_stay,0.129756
ENSP00000225474,ENSG00000108342,2.5,0.6494689167978257,0,1,0,-43.60930862531253,TGA_stay,3.0232455
ENSP00000375430,ENSG00000212901,15.8,0.5892255892255892,1,0,0,-33.13230083176387,TAA_stay,0.0
ENSP00000279249,ENSG00000149798,2.68,0.631911532385466,0,0,1,-44.25204470844688,TAG_stay,1.6889115000000001
ENSP00000243911,ENSG00000124089,0.323,0.5689300411522634,0,0,1,-49.56034680391668,TAG_stay,0.239513
ENSP00000301046,ENSG00000167531,28.9,0.45791976840363935,0,1,0,-26.185269530207577,TGA_stay,3.972743
ENSP00000254868,ENSG00000132514,0.105,0.5598079810558196,0,1,0,-50.20580500712041,TGA_stay,0.27141950000000004
ENSP00000339720,ENSG00000189043,192,0.4634146341463415,1,0,0,137.1722189551113,TAA_stay,0.337911
ENSP00000364263,ENSG00000178828,0.236,0.6359649122807017,0,1,0,-46.506104007705936,TGA_stay,2e-05
ENSP00000320488,ENSG00000177432,2.21,0.5919854280510018,1,0,0,-46.592975248181865,TAA_stay,1.198334
ENSP00000335285,ENSG00000186897,0.811,0.6861924686192469,0,1,0,-43.57744915816614,TGA_stay,0.0
ENSP00000332325,ENSG00000183779,1.22,0.7225042301184433,1,0,0,-41.46688611631994,TAA_stay,2e-06
ENSP00000339720,ENSG00000189043,192,0.4634146341463415,1,0,0,137.1722189551113,TAA_stay,0.337911
ENSP00000356999,ENSG00000158773,4.37,0.5526345309675145,1,0,0,-46.27695167279672,TAG>TAA,0.34845750000000003
ENSP00000356404,ENSG00000162630,0.083,0.40425531914893614,0,0,1,-57.51697660424623,TAG_stay,0.5349555
ENSP00000294189,ENSG00000162244,486,0.5377754479644142,0,0,1,434.65675419467107,TAG_stay,0.31551
ENSP00000278888,ENSG00000149534,0.156,0.4480114841635579,1,0,0,-55.39357006466121,TAA_stay,0.0
ENSP00000265983,ENSG00000110169,7820,0.5547946752495094,0,0,1,7769.454272325256,TAA>TGA,6.762314
ENSP00000265983,ENSG00000110169,7820,0.5547946752495094,0,0,1,7769.454272325256,TGA_stay,6.762314
ENSP00000272521,ENSG00000144120,0.295,0.5916845159240137,0,1,0,-48.52207593988578,TGA>TAA,0.931629
ENSP00000257627,ENSG00000135175,0.342,0.4909090909090909,1,0,0,-53.19739542128936,TAA_stay,14.538663
ENSP00000273590,ENSG00000145022,0.392,0.6057692307692307,1,0,0,-47.76506856910334,TAA_stay,0.0
ENSP00000367219,ENSG00000168828,0.476,0.5889243876464324,0,1,0,-48.47041508714778,TGA_stay,0.8157635
ENSP00000356623,ENSG00000164442,1.15,0.6275373272830657,0,1,0,-45.98701922448253,TGA_stay,3.8712574999999996
ENSP00000292614,ENSG00000005075,8.18,0.5477827523718153,0,0,1,-42.69430520247456,TAG_stay,0.0
ENSP00000434034,ENSG00000174804,0.286,0.5030978934324659,1,0,0,-52.68223018331004,TAA_stay,0.0
ENSP00000323588,ENSG00000181449,1.45,0.6582809224318659,0,1,0,-44.24637952211397,TGA_stay,0.0
ENSP00000364265,ENSG00000178919,0.06,0.7370766488413547,0,1,0,-41.94402502378489,TGA_stay,6.3951145
ENSP00000216071,ENSG00000100249,0,0.5200458190148912,0,0,1,-52.174053238529964,TAG_stay,0.0
ENSP00000329471,ENSG00000105438,5.54,0.5246221733272728,0,0,1,-46.419606044484745,TAG_stay,0.427269
ENSP00000370648,ENSG00000240857,10.7,0.5637982195845698,0,0,1,-39.423823100202384,TAG>TAA,7.133446
ENSP00000280191,ENSG00000150628,0.364,0.4456963363052114,0,1,0,-55.294057504254546,TGA_stay,12.604400499999999
ENSP00000318154,ENSG00000178988,0.686,0.5911458333333334,0,1,0,-48.156318515562205,TGA_stay,0.7391129999999999
ENSP00000358644,ENSG00000184599,0.214,0.636318407960199,0,0,1,-46.51153925956784,TGA>TAG,4.587419000000001
ENSP00000326391,ENSG00000180535,0.279,0.7017543859649122,0,0,1,-43.38022032644903,TAG_stay,2.4809004999999997
ENSP00000304327,ENSG00000172301,2.0,0.5940299375977808,0,1,0,-46.707169874389194,TGA_stay,1.2818025
ENSP00000368362,ENSG00000205186,0.332,0.40852130325814534,0,1,0,-57.06807330576554,TGA_stay,0.0
ENSP00000321338,ENSG00000176540,0.061,0.44954128440366975,0,0,1,-55.41688388248469,TAA>TAG,0.0
ENSP00000292199,ENSG00000160703,3.75,0.6238416297580689,0,1,0,-43.56019898946077,TGA_stay,1.497171
ENSP00000226382,ENSG00000109132,0.22,0.6613756613756614,0,1,0,-45.33136057526279,TGA_stay,0.1475745
ENSP00000258456,ENSG00000135973,0.143,0.6166219839142091,0,0,1,-47.505510380479414,TAG_stay,2.832688
ENSP00000306245,ENSG00000170345,0.574,0.6051184871141323,0,1,0,-47.6135623074271,TGA_stay,0.0
ENSP00000339720,ENSG00000189043,192,0.4634146341463415,1,0,0,137.1722189551113,TAA_stay,0.337911
ENSP00000292513,ENSG00000160951,3.91,0.7402812241521919,1,0,0,-37.94385916323158,TAA_stay,3.814266
ENSP00000369755,ENSG00000205502,0.935,0.765296803652968,0,1,0,-39.74663331156564,TGA_stay,0.010578
ENSP00000273308,ENSG00000257727,75.5,0.5157855885796241,0,1,0,23.12631307918339,TGA_stay,1.046636
ENSP00000372390,ENSG00000099960,0.261,0.6323578487998973,0,0,1,-46.650130396267826,TAG_stay,2.758679
ENSP00000419195,ENSG00000164076,1.96,0.5571102347265922,0,1,0,-48.477220946765506,TGA_stay,2.356672
ENSP00000366306,ENSG00000136158,1.08,0.5527426160337553,0,0,1,-49.56188682475582,TAG_stay,0.0
ENSP00000366306,ENSG00000136158,1.08,0.5527426160337553,0,0,1,-49.56188682475582,TAA_stay,0.0
ENSP00000272520,ENSG00000144119,0.025,0.6701388888888888,0,0,1,-45.1157172066086,TAG_stay,0.701252
ENSP00000257860,ENSG00000135406,92.9,0.6416673751053219,0,1,0,46.425112441986,TGA_stay,0.0
ENSP00000323199,ENSG00000177576,1.75,0.3852813852813853,1,0,0,-56.739091956806945,TAA_stay,0.2772125
ENSP00000382777,ENSG00000182816,4.34,0.5776515151515151,0,1,0,-45.13465999791093,TAA>TGA,1.3630845
ENSP00000290374,ENSG00000159248,0.051,0.5289855072463768,0,1,0,-51.704140950271515,TGA_stay,0.0
ENSP00000259239,ENSG00000136718,32.3,0.6016851828582273,0,1,0,-16.048446367909563,TGA_stay,0.0
ENSP00000366347,ENSG00000125820,0.581,0.6678832116788321,0,1,0,-44.66541786161682,TGA_stay,0.7291915
ENSP00000398597,ENSG00000223496,20.3,0.7826617826617827,0,1,0,-19.56791331330866,TGA_stay,0.0
ENSP00000221515,ENSG00000104918,5.51,0.6282991292386672,0,1,0,-41.59132131285997,TGA_stay,5.248418
ENSP00000342448,ENSG00000187612,0,0.4062165058949625,1,0,0,-57.50807572289486,TAA_stay,0.0
ENSP00000305469,ENSG00000197887,0,0.4528296647654142,0,1,0,-55.32379093132887,TAA>TGA,1.5771724999999999
ENSP00000279488,ENSG00000139318,0.191,0.5818624907041902,0,1,0,-49.08633439114551,TGA_stay,0.510876
ENSP00000428824,ENSG00000179921,0.164,0.6666666666666666,1,0,0,-45.139424956452714,TAG>TAA,0.0
ENSP00000428824,ENSG00000179921,0.164,0.6666666666666666,1,0,0,-45.139424956452714,TGA_stay,0.0
ENSP00000299855,ENSG00000149968,1.2,0.4398521231254519,0,0,1,-54.731916351767886,TAG>TAA,0.19286750000000003
ENSP00000299855,ENSG00000149968,1.2,0.4398521231254519,0,0,1,-54.731916351767886,TAG>TGA,0.19286750000000003
ENSP00000359128,ENSG00000107833,34.3,0.5884543761638734,0,0,1,-14.668439746237468,TAG_stay,0.81771
ENSP00000331358,ENSG00000184502,0.25,0.6045751633986928,1,0,0,-47.96302236542982,TAA>TAG,0.16971150000000002
ENSP00000255409,ENSG00000133048,20.1,0.5588320397603486,0,0,1,-30.256537452224222,TAG>TAA,2.7873015
ENSP00000295082,ENSG00000162975,0.352,0.632996632996633,0,1,0,-46.52919707615322,TGA_stay,5.0135775
ENSP00000368189,ENSG00000205143,0.213,0.642453591606134,0,1,0,-46.225045584905615,TAA>TGA,0.0
ENSP00000261058,ENSG00000138483,0.273,0.3971631205673759,0,0,1,-57.659315837970375,TAG_stay,0.5932935
ENSP00000246071,ENSG00000125870,92.4,0.3938053097345133,1,0,0,34.310337710664655,TAA_stay,7.968137
ENSP00000364243,ENSG00000158786,0.002,0.5880503144654088,0,0,1,-48.985374009527,TAG_stay,0.0
ENSP00000364243,ENSG00000158786,0.002,0.5880503144654088,0,0,1,-48.985374009527,TGA_stay,0.0
ENSP00000344129,ENSG00000179930,0.291,0.6515657037199766,0,1,0,-45.72005354249488,TGA_stay,9.902124
ENSP00000298510,ENSG00000165672,680,0.4798962386511025,0,0,1,625.944544172555,TAG_stay,8.099771
ENSP00000316121,ENSG00000134690,3.17,0.5136417556346382,0,1,0,-49.30414657235846,TGA_stay,0.9789995
ENSP00000246071,ENSG00000125870,92.4,0.3938053097345133,1,0,0,34.310337710664655,TAA_stay,7.968137
ENSP00000254322,ENSG00000132002,33.8,0.5373553849318775,0,0,1,-17.562929888444174,TAA>TAG,11.137116
ENSP00000259212,ENSG00000136695,0.479,0.5817072515185723,0,0,1,-48.80560887329642,TAG_stay,4.390611
ENSP00000257909,ENSG00000135451,0.844,0.5901217779327012,0,0,1,-48.046305579548545,TGA_stay,0.0
ENSP00000304769,ENSG00000181444,0.321,0.6600066200977035,0,1,0,-45.2945136194875,TGA_stay,9.0149045
ENSP00000307292,ENSG00000170955,47.6,0.7005591040487442,0,1,0,3.8847689638203633,TGA_stay,1.934359
ENSP00000248958,ENSG00000128228,54.9,0.6591591591591591,0,1,0,9.244774503343798,TGA_stay,0.0
ENSP00000329200,ENSG00000185482,0.537,0.5252254195712032,0,0,1,-51.39433802686662,TAG_stay,0.510899
ENSP00000346294,ENSG00000196154,207,0.5196078431372549,0,1,0,154.80542328544362,TGA_stay,2.5142195000000003
ENSP00000359396,ENSG00000203909,0,0.5754985754985755,0,1,0,-49.57554638825715,TGA_stay,0.0
ENSP00000366208,ENSG00000125831,0.129,0.48578444936358606,0,0,1,-53.650535262941865,TAG_stay,0.186979
ENSP00000292303,ENSG00000160791,0.282,0.4711992445703494,0,1,0,-54.18099550858373,TGA_stay,0.45647399999999994
ENSP00000295728,ENSG00000163499,18.8,0.6335694306333339,0,0,1,-28.05435587515313,TAG_stay,2.0879165000000004
ENSP00000358490,ENSG00000116824,2.07,0.39891451831750335,1,0,0,-55.78024563371286,TAA_stay,0.7246904999999999
ENSP00000378160,ENSG00000109475,338,0.4519774011299435,1,0,0,282.63627213793154,TAA_stay,0.0
ENSP00000301887,ENSG00000168062,0,0.6432214979153202,1,0,0,-46.40206162429988,TAA_stay,0.0
ENSP00000370473,ENSG00000146674,820,0.5922758238947846,0,0,1,771.2106326522583,TAG_stay,5.625757
ENSP00000369395,ENSG00000184434,0.42,0.34052111410601976,1,0,0,-60.1665507423495,TAA_stay,0.027925000000000002
ENSP00000247207,ENSG00000126803,186,0.6015625,1,0,0,137.64580473397012,TAA_stay,1.5004345
ENSP00000396441,ENSG00000160818,5.65,0.5149833209611508,0,1,0,-46.76128104660129,TGA_stay,0.0
ENSP00000363970,ENSG00000101460,2.46,0.5848584728366149,0,1,0,-46.6769431718796,TGA_stay,0.0
ENSP00000448219,ENSG00000257138,0.417,0.49101796407185627,0,1,0,-53.117293643177746,TGA_stay,0.0027145000000000003
ENSP00000448219,ENSG00000257138,0.417,0.49101796407185627,0,1,0,-53.117293643177746,TGA_stay,0.0027145000000000003
ENSP00000342254,ENSG00000189227,0.561,0.49169952272255657,0,1,0,-52.941355919338385,TGA>TAA,0.9190814999999999
ENSP00000296503,ENSG00000164104,602,0.4733486943164362,1,0,0,547.6377273453138,TAA_stay,0.0
ENSP00000296503,ENSG00000164104,602,0.4733486943164362,1,0,0,547.6377273453138,TAA_stay,0.0
ENSP00000296503,ENSG00000164104,602,0.4733486943164362,1,0,0,547.6377273453138,TGA>TAA,0.0
ENSP00000318914,ENSG00000176903,0.503,0.544256120527307,0,1,0,-50.53656257807573,TGA_stay,0.5771355
ENSP00000365651,ENSG00000120937,0.288,0.6320987654320988,1,0,0,-46.63527099934524,TAA_stay,0.46467
ENSP00000325808,ENSG00000177363,0.533,0.700139470013947,0,1,0,-43.20189501653287,TGA_stay,0.0
ENSP00000308870,ENSG00000106404,0.216,0.6175494832088505,0,0,1,-47.38904791939404,TAG_stay,2.7381865000000003
ENSP00000306356,ENSG00000171617,0.18,0.5036700375582985,1,0,0,-52.76141960571942,TAA_stay,0.0
ENSP00000303149,ENSG00000170837,0.559,0.7375886524822695,0,1,0,-41.421032619211225,TGA_stay,3.7186495
ENSP00000220507,ENSG00000104140,0.008,0.6343178621659634,0,1,0,-46.81128449930421,TGA_stay,0.0
ENSP00000220507,ENSG00000104140,0.008,0.6343178621659634,0,1,0,-46.81128449930421,TAG_stay,0.0
ENSP00000216034,ENSG00000100216,219,0.5757575757575758,0,0,1,169.43659032035592,TAG_stay,1.7882055
ENSP00000339720,ENSG00000189043,192,0.4634146341463415,1,0,0,137.1722189551113,TAA_stay,0.337911
ENSP00000287590,ENSG00000156966,1.01,0.6310116086235489,0,1,0,-45.96421498470273,TGA_stay,7.5603679999999995
ENSP00000363689,ENSG00000117318,0.347,0.6388888888888888,0,1,0,-46.258086955205634,TGA_stay,0.0
ENSP00000343799,ENSG00000189051,0.887,0.6923076923076923,0,1,0,-43.21489080375771,TGA_stay,0.489012
ENSP00000466121,ENSG00000131944,1.0,0.5182446397597913,0,1,0,-51.25845619574497,TGA_stay,0.0
ENSP00000273936,ENSG00000145309,0.079,0.40404040404040403,1,0,0,-57.531047490116656,TGA>TAA,0.1027075
ENSP00000339720,ENSG00000189043,192,0.4634146341463415,1,0,0,137.1722189551113,TAA_stay,0.337911
ENSP00000293845,ENSG00000161973,0.441,0.5523447270146651,1,0,0,-50.21953183732716,TAA_stay,3.905089
ENSP00000328181,ENSG00000183691,0.186,0.6738197424892703,0,0,1,-44.78223302544338,TAG_stay,0.053912
ENSP00000368104,ENSG00000125845,0.079,0.5314861460957179,0,0,1,-51.55896143401099,TAG_stay,3.9714225
ENSP00000416033,ENSG00000228672,2.61,0.698490813648294,0,1,0,-41.20215077677909,TGA_stay,9.493276
ENSP00000315557,ENSG00000177673,0.729,0.6035353535353535,0,0,1,-47.53274768089116,TAG_stay,3.5011815
ENSP00000339720,ENSG00000189043,192,0.4634146341463415,1,0,0,137.1722189551113,TAA_stay,0.337911
ENSP00000431914,ENSG00000196248,0.079,0.5547142128887066,0,0,1,-50.47049812744958,TAA>TAG,1.0945365
ENSP00000418813,ENSG00000113811,2.21,0.44220787078937995,1,0,0,-53.61152641210759,TAA_stay,0.0
ENSP00000294189,ENSG00000162244,486,0.5377754479644142,0,0,1,434.65675419467107,TAG_stay,0.31551
ENSP00000302051,ENSG00000171551,0.46,0.6244439882894351,0,1,0,-46.821972569904226,TAA>TGA,5.4575435
ENSP00000238892,ENSG00000119878,6.54,0.38562091503267976,0,0,1,-51.93318164971752,TAG>TAA,0.5651575
ENSP00000238892,ENSG00000119878,6.54,0.38562091503267976,0,0,1,-51.93318164971752,TGA_stay,0.5651575
ENSP00000245479,ENSG00000125398,1.32,0.6777777777777778,0,1,0,-43.46276015695154,TGA_stay,1.5026300000000001
ENSP00000442339,ENSG00000205307,0.003,0.6748769574944072,0,0,1,-44.91569210796224,TAG_stay,3.5373224999999997
ENSP00000449137,ENSG00000188032,0.042,0.6044095395302451,0,1,0,-48.178783472073036,TGA_stay,6.9e-05
ENSP00000449137,ENSG00000188032,0.042,0.6044095395302451,0,1,0,-48.178783472073036,TAG_stay,6.9e-05
ENSP00000338293,ENSG00000125995,13.6,0.6155555555555555,1,0,0,-34.09848303415808,TAA_stay,2.10839
ENSP00000298743,ENSG00000180447,1.94,0.7418111753371869,0,0,1,-39.842165907803206,TAG_stay,0.0
ENSP00000238647,ENSG00000119669,10.5,0.6787954830614805,0,1,0,-34.23507065837741,TGA_stay,2.050307
ENSP00000255476,ENSG00000133111,1.27,0.6007326007326007,0,1,0,-47.12308420623985,TGA_stay,4.135418
ENSP00000307077,ENSG00000171806,3.23,0.38679992988410444,1,0,0,-55.18793321190719,TAA_stay,0.0
ENSP00000357362,ENSG00000169231,4.93,0.5579244276349351,0,1,0,-45.46906800390152,TGA_stay,0.3688725
ENSP00000334996,ENSG00000185972,0.106,0.533106960950764,1,0,0,-51.45601032227319,TAA_stay,0.0
ENSP00000334996,ENSG00000185972,0.106,0.533106960950764,1,0,0,-51.45601032227319,TAA_stay,0.0
ENSP00000317614,ENSG00000178163,0.004,0.43524433971929105,1,0,0,-56.14383630786611,TAA_stay,0.735218
ENSP00000351933,ENSG00000198642,2.16,0.41316073354908306,0,0,1,-55.02267038196477,TAA>TAG,1.2148694999999998
ENSP00000229314,ENSG00000111711,14.5,0.37612569696289,0,0,1,-44.41812597284495,TAA>TGA,0.4719145
ENSP00000259608,ENSG00000137078,2.48,0.6196954314720812,0,1,0,-45.02448914439471,TGA_stay,1.597216
ENSP00000326259,ENSG00000181616,0.002,0.4732581713890125,0,1,0,-54.36451454385331,TGA_stay,4.071463
ENSP00000228938,ENSG00000111341,14.7,0.46340720863976675,0,1,0,-40.128129002878964,TGA_stay,0.0
ENSP00000301532,ENSG00000167825,0.276,0.4052910052910053,0,1,0,-57.275444525670636,TGA_stay,0.0
ENSP00000259845,ENSG00000204538,0.947,0.6496350364963503,1,0,0,-45.15452428415523,TAA>TAG,0.16734500000000002
ENSP00000319096,ENSG00000181467,41.7,0.6177536231884058,0,1,0,-5.895481954256759,TGA_stay,0.0
ENSP00000266000,ENSG00000204209,13.0,0.5692180542427993,0,0,1,-36.8698505588933,TAG_stay,0.476781
ENSP00000371785,ENSG00000184221,0.021,0.7311348781937017,0,1,0,-42.26145539784968,TGA_stay,0.0
